Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Soil_Type,Variety,Crop
65,63,50,31.88,91.33,6.52,79.27,Alluvial,Standard_V1,papaya
40,49,47,42.93,91.18,6.5,246.36,Alluvial,Standard_V1,papaya
42,53,48,23.11,94.32,6.76,231.52,Sandy-Loam,Standard_V1,papaya
49,55,51,24.87,93.91,6.68,135.17,Sandy-Loam,Standard_V1,papaya
59,62,49,43.36,93.35,6.94,114.78,Alluvial,Standard_V1,papaya
63,58,47,26.83,90.75,6.86,144.67,Loam,Standard_V1,papaya
70,65,52,30.42,93.13,6.58,75.95,Sandy-Loam,Standard_V1,papaya
63,50,52,28.65,93.23,6.75,115.82,Alluvial,Standard_V1,papaya
40,64,47,32.5,93.48,6.89,71.74,Alluvial,Standard_V1,papaya
63,58,50,43.04,94.64,6.72,41.59,Sandy-Loam,Standard_V1,papaya
45,58,49,30.11,90.35,6.83,75.25,Sandy-Loam,Standard_V1,papaya
66,69,47,23.69,93.61,6.91,87.53,Sandy-Loam,Standard_V1,papaya
54,67,52,35.68,93.31,6.59,141.34,Loam,Standard_V1,papaya
69,67,52,27.72,94.44,6.83,82.83,Loam,Standard_V1,papaya
67,68,49,35.27,92.38,6.82,149.85,Alluvial,Standard_V1,papaya
45,57,47,23.17,90.79,6.66,161.69,Sandy-Loam,Standard_V1,papaya
56,50,52,33.09,92.25,6.77,88.13,Loam,Standard_V1,papaya
70,50,53,37.46,90.45,6.93,172.35,Sandy-Loam,Standard_V1,papaya
44,47,45,38.73,94.74,6.58,218.14,Alluvial,Standard_V1,papaya
50,60,47,32.58,92.75,6.93,93.79,Loam,Standard_V1,papaya
52,51,53,38.38,93.1,6.99,210.27,Loam,Standard_V1,papaya
35,68,45,42.94,90.09,6.61,234.85,Loam,Standard_V1,papaya
68,69,52,25.65,92.75,6.81,52.95,Alluvial,Standard_V1,papaya
32,55,52,37.59,92.0,6.97,159.66,Sandy-Loam,Standard_V1,papaya
32,55,51,29.61,93.16,6.57,62.69,Loam,Standard_V1,papaya
48,62,47,25.35,93.03,6.8,174.4,Alluvial,Standard_V1,papaya
39,69,53,25.93,93.02,6.96,241.82,Sandy-Loam,Standard_V1,papaya
49,61,45,32.77,94.57,6.76,240.48,Alluvial,Standard_V1,papaya
48,57,54,29.02,90.2,6.62,126.81,Sandy-Loam,Standard_V1,papaya
69,66,49,40.0,90.17,6.53,92.12,Alluvial,Standard_V1,papaya
53,55,55,33.32,91.25,6.71,234.5,Sandy-Loam,Standard_V1,papaya
38,61,52,31.23,94.94,6.62,46.44,Loam,Standard_V1,papaya
57,64,55,26.68,92.96,6.58,62.51,Sandy-Loam,Standard_V1,papaya
51,57,55,24.71,90.15,6.68,108.41,Alluvial,Standard_V1,papaya
56,65,45,38.2,93.97,6.75,218.09,Alluvial,Standard_V1,papaya
54,66,52,36.57,93.8,6.87,104.42,Sandy-Loam,Standard_V1,papaya
58,55,47,26.05,93.69,6.74,240.69,Loam,Standard_V1,papaya
68,70,54,31.3,92.76,6.99,54.78,Loam,Standard_V1,papaya
42,59,55,40.1,94.35,6.98,149.12,Sandy-Loam,Standard_V1,papaya
43,64,47,38.59,91.58,6.83,102.27,Sandy-Loam,Standard_V1,papaya
35,67,49,41.31,91.15,6.62,239.74,Alluvial,Standard_V1,papaya
56,59,55,37.04,91.79,6.55,188.52,Loam,Standard_V1,papaya
39,64,53,23.01,91.07,6.6,208.34,Sandy-Loam,Standard_V1,papaya
18,30,29,26.76,92.86,6.42,224.59,Sandy-Loam,Standard_V1,coconut
37,23,28,25.61,94.31,5.74,224.32,Alluvial,Standard_V1,coconut
13,28,33,28.13,95.65,5.69,151.08,Alluvial,Standard_V1,coconut
2,21,35,25.03,91.54,6.29,179.82,Sandy-Loam,Standard_V1,coconut
10,18,35,27.8,99.65,6.38,181.69,Alluvial,Standard_V1,coconut
7,11,32,29.26,95.11,5.54,184.76,Alluvial,Standard_V1,coconut
39,5,31,27.1,93.7,5.55,150.95,Laterite,Standard_V1,coconut
34,6,27,25.85,90.93,5.86,147.89,Alluvial,Standard_V1,coconut
31,30,29,26.59,90.99,5.56,178.81,Alluvial,Standard_V1,coconut
25,7,35,28.39,99.19,5.56,189.67,Alluvial,Standard_V1,coconut
16,18,26,28.44,91.81,5.57,145.54,Laterite,Standard_V1,coconut
26,10,33,28.27,96.94,6.07,198.82,Sandy-Loam,Standard_V1,coconut
27,8,32,27.01,96.46,5.63,144.33,Laterite,Standard_V1,coconut
37,18,30,27.64,99.35,6.38,157.92,Laterite,Standard_V1,coconut
19,15,34,26.3,99.66,5.69,215.92,Sandy-Loam,Standard_V1,coconut
0,19,33,27.13,95.24,6.23,204.72,Laterite,Standard_V1,coconut
31,20,26,25.57,97.61,6.44,199.79,Sandy-Loam,Standard_V1,coconut
9,17,32,25.95,93.41,5.84,172.05,Laterite,Standard_V1,coconut
22,11,29,28.03,95.02,5.96,218.01,Sandy-Loam,Standard_V1,coconut
31,6,26,29.13,91.31,5.74,157.24,Alluvial,Standard_V1,coconut
34,6,30,27.08,97.0,5.95,171.76,Laterite,Standard_V1,coconut
24,6,32,28.11,90.02,6.39,172.48,Laterite,Standard_V1,coconut
1,8,26,27.51,94.19,5.56,156.67,Laterite,Standard_V1,coconut
31,13,33,27.64,95.49,5.86,205.55,Laterite,Standard_V1,coconut
10,9,28,29.01,94.01,6.28,150.05,Alluvial,Standard_V1,coconut
36,27,26,26.58,95.79,6.25,171.63,Laterite,Standard_V1,coconut
38,24,33,28.29,97.0,5.97,142.94,Alluvial,Standard_V1,coconut
11,6,25,28.69,96.65,6.08,178.96,Alluvial,Standard_V1,coconut
16,14,30,29.71,96.3,6.37,209.85,Alluvial,Standard_V1,coconut
33,14,35,27.15,96.66,6.03,149.24,Alluvial,Standard_V1,coconut
16,6,29,29.29,91.96,5.87,132.15,Sandy-Loam,Standard_V1,coconut
32,11,31,25.07,93.31,6.21,134.84,Sandy-Loam,Standard_V1,coconut
38,14,30,26.92,91.2,5.57,194.9,Laterite,Standard_V1,coconut
8,6,33,28.28,93.65,6.1,171.95,Sandy-Loam,Standard_V1,coconut
23,6,33,29.18,92.73,6.03,204.96,Sandy-Loam,Standard_V1,coconut
29,25,35,28.36,91.65,5.54,160.73,Laterite,Standard_V1,coconut
24,14,33,29.38,93.28,6.37,218.52,Laterite,Standard_V1,coconut
32,12,30,25.39,98.09,5.58,218.08,Laterite,Standard_V1,coconut
30,25,31,26.31,98.62,5.8,208.12,Sandy-Loam,Standard_V1,coconut
14,21,35,29.53,91.91,6.12,194.31,Sandy-Loam,Standard_V1,coconut
27,22,29,28.83,92.17,6.0,145.42,Laterite,Standard_V1,coconut
40,5,29,28.48,97.77,5.82,160.39,Alluvial,Standard_V1,coconut
17,11,32,28.74,93.4,5.62,156.77,Laterite,Standard_V1,coconut
30,30,35,25.01,95.59,6.0,165.81,Alluvial,Standard_V1,coconut
28,10,30,29.87,91.15,6.31,192.77,Alluvial,Standard_V1,coconut
39,7,29,27.54,94.59,6.36,150.2,Laterite,Standard_V1,coconut
32,20,35,26.52,98.38,5.59,144.63,Laterite,Standard_V1,coconut
7,15,32,25.04,95.9,6.18,174.8,Laterite,Standard_V1,coconut
29,17,29,29.2,95.67,5.96,211.25,Sandy-Loam,Standard_V1,coconut
34,15,34,27.06,91.11,5.68,224.7,Alluvial,Standard_V1,coconut
14,23,25,26.19,96.97,5.61,135.42,Sandy-Loam,Standard_V1,coconut
18,19,29,27.59,92.49,6.21,162.84,Sandy-Loam,Standard_V1,coconut
7,21,35,25.76,94.66,5.76,131.25,Laterite,Standard_V1,coconut
24,27,34,28.88,95.11,6.2,145.06,Sandy-Loam,Standard_V1,coconut
39,29,29,26.51,94.48,6.14,199.88,Laterite,Standard_V1,coconut
29,8,28,26.87,91.73,6.1,214.41,Alluvial,Standard_V1,coconut
10,24,27,27.57,94.9,5.71,145.93,Laterite,Standard_V1,coconut
0,29,32,28.06,98.37,5.87,171.65,Sandy-Loam,Standard_V1,coconut
32,11,31,29.52,92.56,6.46,131.21,Sandy-Loam,Standard_V1,coconut
37,10,32,28.96,95.16,6.17,222.8,Laterite,Standard_V1,coconut
20,29,27,25.1,92.36,6.05,157.76,Laterite,Standard_V1,coconut
31,29,35,27.19,92.2,6.14,141.32,Sandy-Loam,Standard_V1,coconut
17,30,27,29.03,90.79,5.89,205.57,Alluvial,Standard_V1,coconut
1,12,30,27.75,95.95,5.56,131.09,Alluvial,Standard_V1,coconut
6,13,29,27.31,99.97,5.83,201.83,Laterite,Standard_V1,coconut
15,28,32,28.84,99.64,6.22,224.4,Alluvial,Standard_V1,coconut
27,24,29,26.61,96.97,6.14,191.01,Sandy-Loam,Standard_V1,coconut
3,23,30,29.7,95.66,6.08,215.2,Laterite,Standard_V1,coconut
8,26,26,25.55,91.64,5.7,212.87,Sandy-Loam,Standard_V1,coconut
20,28,26,26.38,91.5,5.55,167.05,Sandy-Loam,Standard_V1,coconut
26,18,27,27.46,92.91,5.84,142.14,Alluvial,Standard_V1,coconut
1,6,35,27.02,95.72,6.23,147.17,Laterite,Standard_V1,coconut
27,30,31,28.99,90.74,5.72,148.84,Laterite,Standard_V1,coconut
23,7,34,26.11,91.52,5.85,134.13,Alluvial,Standard_V1,coconut
0,26,31,25.07,95.02,5.55,192.9,Sandy-Loam,Standard_V1,coconut
38,6,25,25.55,96.93,6.16,191.3,Sandy-Loam,Standard_V1,coconut
25,12,26,28.57,95.68,6.44,134.84,Sandy-Loam,Standard_V1,coconut
40,5,32,26.07,96.7,5.98,143.53,Sandy-Loam,Standard_V1,coconut
0,19,31,25.52,94.38,6.27,178.73,Laterite,Standard_V1,coconut
26,9,32,25.95,94.74,6.47,144.16,Laterite,Standard_V1,coconut
35,30,34,28.3,95.41,6.14,182.45,Alluvial,Standard_V1,coconut
19,30,30,29.57,91.41,5.83,224.83,Alluvial,Standard_V1,coconut
31,13,33,29.7,95.21,6.34,148.3,Laterite,Standard_V1,coconut
17,29,26,26.14,93.28,6.07,195.41,Laterite,Standard_V1,coconut
2,30,30,26.0,94.8,6.33,209.54,Sandy-Loam,Standard_V1,coconut
30,13,25,27.15,91.49,6.41,164.92,Sandy-Loam,Standard_V1,coconut
8,15,33,28.97,98.1,5.5,213.9,Alluvial,Standard_V1,coconut
18,12,35,26.14,96.39,6.34,131.34,Laterite,Standard_V1,coconut
8,28,30,25.52,94.33,6.02,135.13,Alluvial,Standard_V1,coconut
40,22,29,27.56,99.98,5.74,174.63,Laterite,Standard_V1,coconut
27,10,33,27.81,97.48,6.47,154.06,Sandy-Loam,Standard_V1,coconut
21,20,31,25.6,99.72,5.86,165.82,Alluvial,Standard_V1,coconut
3,9,35,26.92,99.85,6.32,225.63,Alluvial,Standard_V1,coconut
22,16,27,29.18,90.27,6.01,188.93,Laterite,Standard_V1,coconut
27,8,30,26.45,98.3,6.01,221.23,Sandy-Loam,Standard_V1,coconut
22,8,33,28.44,95.88,5.67,203.93,Alluvial,Standard_V1,coconut
28,27,32,28.94,93.0,5.76,191.77,Sandy-Loam,Standard_V1,coconut
23,21,26,26.45,93.45,5.9,149.22,Alluvial,Standard_V1,coconut
37,5,34,25.79,93.84,5.78,152.42,Sandy-Loam,Standard_V1,coconut
19,26,29,26.93,98.8,5.67,166.57,Laterite,Standard_V1,coconut
133,47,24,24.4,79.2,7.23,90.8,Alluvial,Standard_V1,cotton
136,36,20,23.1,84.86,6.93,71.3,Alluvial,Standard_V1,cotton
104,47,18,23.97,76.98,7.63,90.76,Black,Standard_V1,cotton
133,47,23,24.89,75.62,6.83,89.76,Black,Standard_V1,cotton
126,38,23,25.36,83.63,6.18,88.44,Alluvial,Standard_V1,cotton
126,50,19,24.69,81.74,6.63,78.58,Clay-Loam,Standard_V1,cotton
113,41,20,25.0,80.54,7.26,96.33,Black,Standard_V1,cotton
121,45,22,22.46,81.31,6.44,64.23,Black,Standard_V1,cotton
121,47,16,23.61,79.3,7.72,72.5,Black,Standard_V1,cotton
129,60,22,24.58,79.12,5.95,71.95,Alluvial,Standard_V1,cotton
107,45,25,23.09,83.56,7.23,71.84,Alluvial,Standard_V1,cotton
122,59,18,23.5,83.63,6.22,79.81,Alluvial,Standard_V1,cotton
140,38,15,24.15,75.88,6.02,69.92,Alluvial,Standard_V1,cotton
102,49,21,24.69,84.84,6.25,89.8,Clay-Loam,Standard_V1,cotton
111,40,25,24.48,84.45,6.19,90.94,Clay-Loam,Standard_V1,cotton
131,35,18,24.49,82.24,7.06,64.03,Alluvial,Standard_V1,cotton
135,43,16,23.48,81.73,6.72,86.76,Clay-Loam,Standard_V1,cotton
100,46,18,24.19,76.04,6.43,69.08,Black,Standard_V1,cotton
123,39,24,25.01,78.18,7.45,86.06,Black,Standard_V1,cotton
117,56,15,25.99,77.05,7.37,89.12,Black,Standard_V1,cotton
121,36,24,23.66,81.69,7.35,99.37,Alluvial,Standard_V1,cotton
101,58,18,25.67,81.38,6.65,78.6,Black,Standard_V1,cotton
107,42,24,22.05,84.63,6.14,86.01,Clay-Loam,Standard_V1,cotton
100,41,22,22.42,84.56,7.32,93.47,Alluvial,Standard_V1,cotton
125,39,21,25.03,82.21,7.95,95.02,Clay-Loam,Standard_V1,cotton
105,60,23,23.53,77.22,6.21,87.54,Black,Standard_V1,cotton
102,46,19,22.77,82.6,6.63,81.5,Black,Standard_V1,cotton
131,49,22,25.5,79.98,7.31,67.06,Black,Standard_V1,cotton
139,35,15,25.25,83.46,5.9,86.56,Alluvial,Standard_V1,cotton
108,36,19,22.78,77.51,7.24,64.61,Clay-Loam,Standard_V1,cotton
118,45,23,23.37,77.43,7.98,71.68,Alluvial,Standard_V1,cotton
107,51,22,24.87,78.22,5.98,79.57,Alluvial,Standard_V1,cotton
125,60,17,24.14,84.52,6.79,80.36,Black,Standard_V1,cotton
113,37,20,25.03,79.04,7.39,97.1,Alluvial,Standard_V1,cotton
131,52,16,23.66,84.48,6.49,88.54,Alluvial,Standard_V1,cotton
115,48,16,25.54,84.09,7.18,88.94,Black,Standard_V1,cotton
113,38,25,22.0,79.47,7.39,90.42,Alluvial,Standard_V1,cotton
111,41,18,23.64,78.13,6.11,80.96,Black,Standard_V1,cotton
111,53,19,23.96,78.03,6.42,84.63,Black,Standard_V1,cotton
122,48,16,24.65,75.64,6.31,61.83,Black,Standard_V1,cotton
108,46,17,24.3,84.88,6.93,65.02,Black,Standard_V1,cotton
132,41,22,24.29,81.02,7.81,90.42,Alluvial,Standard_V1,cotton
103,42,17,24.29,84.62,6.53,81.06,Black,Standard_V1,cotton
133,50,25,25.72,81.2,7.57,99.93,Black,Standard_V1,cotton
127,37,18,24.88,76.3,7.04,91.92,Alluvial,Standard_V1,cotton
110,39,25,22.61,77.34,7.21,75.14,Alluvial,Standard_V1,cotton
131,38,19,23.87,75.68,6.81,90.45,Clay-Loam,Standard_V1,cotton
108,38,24,23.41,76.44,7.44,78.82,Alluvial,Standard_V1,cotton
122,40,17,24.96,81.32,6.85,80.04,Alluvial,Standard_V1,cotton
111,50,15,25.17,80.3,7.88,84.62,Clay-Loam,Standard_V1,cotton
140,40,17,22.73,77.08,6.01,77.55,Alluvial,Standard_V1,cotton
100,40,20,22.45,76.26,7.43,86.85,Alluvial,Standard_V1,cotton
123,50,16,23.05,75.54,6.5,70.66,Alluvial,Standard_V1,cotton
107,36,21,25.29,75.67,6.21,62.64,Alluvial,Standard_V1,cotton
118,50,19,22.96,82.34,6.36,66.48,Clay-Loam,Standard_V1,cotton
103,51,20,22.8,84.15,7.05,91.64,Alluvial,Standard_V1,cotton
133,57,19,23.54,75.98,7.95,84.13,Alluvial,Standard_V1,cotton
129,47,20,24.41,80.8,6.28,98.6,Clay-Loam,Standard_V1,cotton
116,52,19,22.94,75.37,6.11,67.08,Black,Standard_V1,cotton
114,40,23,25.54,81.14,6.75,95.43,Clay-Loam,Standard_V1,cotton
131,60,17,25.32,81.79,7.43,83.47,Black,Standard_V1,cotton
107,43,18,22.43,81.53,6.75,65.54,Clay-Loam,Standard_V1,cotton
123,44,21,25.79,75.01,7.64,91.4,Clay-Loam,Standard_V1,cotton
112,49,25,25.69,77.91,6.47,66.19,Alluvial,Standard_V1,cotton
119,44,15,22.15,82.86,7.09,60.65,Black,Standard_V1,cotton
130,59,19,25.07,82.5,6.52,93.51,Alluvial,Standard_V1,cotton
127,53,24,22.22,76.18,6.13,70.41,Black,Standard_V1,cotton
134,52,18,23.96,76.59,7.99,76.13,Clay-Loam,Standard_V1,cotton
109,36,18,25.4,76.53,7.52,62.51,Clay-Loam,Standard_V1,cotton
100,48,17,23.78,83.04,7.83,66.27,Black,Standard_V1,cotton
132,52,19,24.16,76.74,6.44,61.95,Alluvial,Standard_V1,cotton
102,37,25,25.31,77.92,5.91,72.83,Alluvial,Standard_V1,cotton
111,39,22,22.6,80.35,6.14,88.57,Alluvial,Standard_V1,cotton
117,51,15,22.95,78.72,6.04,99.75,Alluvial,Standard_V1,cotton
136,36,24,22.74,80.41,7.6,90.07,Clay-Loam,Standard_V1,cotton
134,56,18,23.81,83.92,6.69,70.97,Clay-Loam,Standard_V1,cotton
112,54,15,25.46,81.57,6.18,76.89,Clay-Loam,Standard_V1,cotton
105,56,15,25.97,81.98,7.27,74.14,Clay-Loam,Standard_V1,cotton
140,45,15,25.53,80.05,5.8,99.4,Clay-Loam,Standard_V1,cotton
126,46,25,24.44,81.7,6.76,60.8,Alluvial,Standard_V1,cotton
106,49,24,23.04,76.47,6.98,90.65,Alluvial,Standard_V1,cotton
121,53,19,23.51,76.73,7.98,80.11,Alluvial,Standard_V1,cotton
108,60,17,22.76,76.76,6.56,97.77,Alluvial,Standard_V1,cotton
116,56,17,24.71,77.73,7.98,85.25,Clay-Loam,Standard_V1,cotton
100,52,19,23.46,82.45,7.9,93.5,Clay-Loam,Standard_V1,cotton
129,43,16,25.55,77.85,6.73,78.58,Clay-Loam,Standard_V1,cotton
118,44,23,22.08,82.83,6.69,67.06,Black,Standard_V1,cotton
117,43,25,24.69,78.51,7.84,69.31,Alluvial,Standard_V1,cotton
126,37,21,25.85,84.17,6.61,77.03,Alluvial,Standard_V1,cotton
120,48,16,22.46,75.41,7.46,71.85,Clay-Loam,Standard_V1,cotton
102,45,16,23.66,77.52,7.29,74.9,Alluvial,Standard_V1,cotton
131,56,20,22.01,81.84,7.76,92.24,Alluvial,Standard_V1,cotton
114,40,17,24.33,80.13,6.36,69.45,Clay-Loam,Standard_V1,cotton
101,37,18,22.92,82.69,7.64,92.92,Black,Standard_V1,cotton
106,46,20,23.44,78.63,6.2,81.15,Black,Standard_V1,cotton
113,38,20,22.11,78.58,6.36,74.94,Black,Standard_V1,cotton
102,53,21,23.04,76.11,6.91,91.5,Clay-Loam,Standard_V1,cotton
110,39,18,24.55,75.4,7.77,63.88,Alluvial,Standard_V1,cotton
107,58,15,23.74,75.78,7.56,76.64,Clay-Loam,Standard_V1,cotton
120,60,15,22.32,83.86,7.29,65.36,Clay-Loam,Standard_V1,cotton
89,47,38,25.52,72.25,6.0,151.89,Loam,Standard_V1,jute
60,37,39,26.59,82.94,6.03,161.25,Alluvial,Standard_V1,jute
63,41,45,25.3,86.89,7.12,196.62,Alluvial,Standard_V1,jute
86,40,39,25.72,88.17,6.21,175.61,Clay-Loam,Standard_V1,jute
96,41,40,23.58,72.0,6.09,190.42,Alluvial,Standard_V1,jute
100,35,36,25.31,72.01,6.35,190.56,Clay-Loam,Standard_V1,jute
63,37,43,23.42,85.09,6.66,185.74,Clay-Loam,Standard_V1,jute
70,43,40,24.36,88.8,6.18,169.12,Loam,Standard_V1,jute
67,55,44,26.28,75.15,7.25,182.27,Loam,Standard_V1,jute
74,40,40,25.14,83.12,6.39,169.34,Loam,Standard_V1,jute
89,53,44,24.89,71.92,7.32,150.25,Clay-Loam,Standard_V1,jute
74,46,45,25.76,88.37,6.03,189.43,Loam,Standard_V1,jute
89,41,38,23.13,74.68,6.34,199.84,Alluvial,Standard_V1,jute
60,55,40,24.99,88.96,7.03,151.49,Alluvial,Standard_V1,jute
67,43,38,25.22,70.88,7.3,195.86,Clay-Loam,Standard_V1,jute
70,38,35,24.4,79.27,7.01,164.27,Clay-Loam,Standard_V1,jute
74,49,38,23.31,71.45,7.49,164.5,Loam,Standard_V1,jute
90,40,39,25.73,81.86,6.63,191.96,Clay-Loam,Standard_V1,jute
82,35,44,26.97,78.21,6.24,169.84,Clay-Loam,Standard_V1,jute
73,45,37,23.7,74.64,6.74,181.28,Alluvial,Standard_V1,jute
85,53,38,24.9,73.84,6.59,153.9,Alluvial,Standard_V1,jute
81,56,36,23.4,72.61,7.1,174.79,Loam,Standard_V1,jute
84,55,38,26.87,79.79,6.96,173.1,Clay-Loam,Standard_V1,jute
80,45,42,23.14,75.0,7.38,151.9,Clay-Loam,Standard_V1,jute
76,54,45,24.29,77.63,6.18,184.98,Alluvial,Standard_V1,jute
76,56,39,24.39,89.89,6.55,197.12,Clay-Loam,Standard_V1,jute
81,40,45,25.76,80.76,6.43,174.51,Alluvial,Standard_V1,jute
76,44,45,25.49,84.48,6.74,168.78,Loam,Standard_V1,jute
69,47,40,25.37,76.24,6.13,183.83,Alluvial,Standard_V1,jute
82,40,45,26.21,81.7,6.67,180.12,Clay-Loam,Standard_V1,jute
69,57,35,24.31,78.54,6.19,186.23,Loam,Standard_V1,jute
81,36,38,23.77,87.98,6.33,150.32,Alluvial,Standard_V1,jute
67,60,38,24.8,78.53,7.16,162.28,Alluvial,Standard_V1,jute
72,51,40,23.21,74.1,7.42,199.48,Loam,Standard_V1,jute
65,39,45,23.67,70.89,6.77,184.46,Loam,Standard_V1,jute
78,50,43,25.12,85.73,6.35,159.57,Alluvial,Standard_V1,jute
77,52,41,23.89,83.46,6.1,167.72,Clay-Loam,Standard_V1,jute
89,52,42,23.09,81.45,6.14,196.66,Alluvial,Standard_V1,jute
62,49,37,24.22,82.85,7.48,166.14,Loam,Standard_V1,jute
90,48,45,24.06,71.31,6.51,153.64,Alluvial,Standard_V1,jute
66,47,36,24.85,74.44,6.57,175.57,Loam,Standard_V1,jute
80,52,39,26.42,76.86,7.17,197.21,Loam,Standard_V1,jute
89,52,45,24.89,77.01,7.21,196.47,Clay-Loam,Standard_V1,jute
77,51,44,23.26,82.7,7.12,166.22,Loam,Standard_V1,jute
94,37,41,24.76,87.06,6.46,179.16,Loam,Standard_V1,jute
75,41,35,24.97,78.63,6.86,166.64,Clay-Loam,Standard_V1,jute
60,55,36,26.13,80.49,7.13,150.63,Loam,Standard_V1,jute
62,56,35,25.98,81.66,6.24,163.35,Clay-Loam,Standard_V1,jute
84,40,42,26.28,73.36,6.7,186.69,Clay-Loam,Standard_V1,jute
100,56,40,26.39,83.31,7.43,176.15,Loam,Standard_V1,jute
75,56,44,25.27,73.75,6.11,168.04,Loam,Standard_V1,jute
78,46,42,23.09,78.46,7.1,155.39,Alluvial,Standard_V1,jute
82,48,36,25.79,81.77,6.35,193.24,Clay-Loam,Standard_V1,jute
100,58,41,23.17,87.88,6.66,160.62,Alluvial,Standard_V1,jute
88,50,40,25.63,79.95,7.05,182.26,Loam,Standard_V1,jute
67,41,40,25.85,87.82,7.33,152.62,Alluvial,Standard_V1,jute
72,42,43,26.57,80.9,6.35,181.29,Clay-Loam,Standard_V1,jute
89,40,43,26.25,72.97,7.12,189.97,Alluvial,Standard_V1,jute
89,57,43,26.92,73.2,7.0,177.22,Clay-Loam,Standard_V1,jute
61,41,44,24.37,82.11,6.54,159.92,Loam,Standard_V1,jute
79,45,43,25.72,79.16,7.17,187.17,Loam,Standard_V1,jute
84,40,43,25.01,88.33,7.23,169.42,Clay-Loam,Standard_V1,jute
98,43,35,25.41,76.44,7.32,188.64,Loam,Standard_V1,jute
75,36,44,23.28,74.28,6.61,153.74,Loam,Standard_V1,jute
89,58,35,23.99,82.09,6.1,167.06,Loam,Standard_V1,jute
91,41,37,24.49,83.21,6.13,192.23,Loam,Standard_V1,jute
77,48,36,25.87,84.1,7.36,154.84,Clay-Loam,Standard_V1,jute
66,58,35,23.56,79.46,7.32,185.26,Alluvial,Standard_V1,jute
62,59,41,24.22,74.89,7.18,192.49,Alluvial,Standard_V1,jute
82,35,35,25.49,86.97,7.3,176.53,Loam,Standard_V1,jute
61,41,35,24.97,79.48,6.84,195.76,Alluvial,Standard_V1,jute
99,57,38,24.81,82.09,6.36,156.36,Alluvial,Standard_V1,jute
70,42,43,23.17,76.67,6.51,157.12,Loam,Standard_V1,jute
90,59,35,24.25,89.86,7.1,175.17,Loam,Standard_V1,jute
73,43,42,26.58,78.01,6.31,154.82,Alluvial,Standard_V1,jute
67,46,44,26.82,78.2,7.09,153.92,Clay-Loam,Standard_V1,jute
84,37,42,25.5,81.13,6.69,169.93,Loam,Standard_V1,jute
72,41,36,24.1,80.57,6.19,176.86,Clay-Loam,Standard_V1,jute
71,56,37,23.19,86.21,6.49,176.1,Alluvial,Standard_V1,jute
64,53,38,26.24,78.51,6.86,183.41,Loam,Standard_V1,jute
65,54,39,23.75,71.15,7.12,160.09,Clay-Loam,Standard_V1,jute
60,58,37,26.14,79.12,6.07,171.49,Loam,Standard_V1,jute
86,39,43,26.15,71.24,6.43,193.1,Alluvial,Standard_V1,jute
90,50,44,26.92,73.49,6.25,171.47,Clay-Loam,Standard_V1,jute
91,38,36,26.52,77.17,7.29,157.85,Alluvial,Standard_V1,jute
87,48,38,23.82,80.94,7.16,190.31,Alluvial,Standard_V1,jute
72,41,36,26.51,86.84,6.07,152.98,Loam,Standard_V1,jute
71,54,35,26.64,70.96,7.31,199.34,Clay-Loam,Standard_V1,jute
82,46,41,23.33,79.8,6.58,187.31,Alluvial,Standard_V1,jute
71,52,43,26.48,73.96,6.73,180.25,Alluvial,Standard_V1,jute
80,43,43,23.79,74.37,6.01,172.64,Clay-Loam,Standard_V1,jute
77,55,43,25.5,76.0,6.66,193.71,Alluvial,Standard_V1,jute
95,57,41,23.25,73.65,6.43,184.77,Alluvial,Standard_V1,jute
63,47,35,26.99,89.06,7.43,193.88,Clay-Loam,Standard_V1,jute
93,43,38,23.61,86.14,6.99,150.24,Clay-Loam,Standard_V1,jute
87,44,43,23.87,86.79,6.72,177.51,Clay-Loam,Standard_V1,jute
88,52,39,23.93,88.07,6.88,154.66,Clay-Loam,Standard_V1,jute
90,39,37,24.81,81.69,6.86,190.79,Loam,Standard_V1,jute
90,39,43,24.45,82.29,6.77,190.97,Clay-Loam,Standard_V1,jute
84,38,43,26.57,73.82,7.26,159.32,Loam,Standard_V1,jute
91,21,26,26.33,57.36,7.26,191.65,Red-Loam,Standard_V1,coffee
107,21,26,26.45,55.32,7.24,144.69,Red-Loam,Standard_V1,coffee
83,38,35,25.71,52.89,7.19,136.73,Loam,Standard_V1,coffee
108,24,31,24.13,56.18,6.43,147.28,Red-Loam,Standard_V1,coffee
116,28,34,23.44,60.4,6.42,122.21,Red-Loam,Standard_V1,coffee
116,23,25,23.41,52.27,6.87,139.37,Loam,Standard_V1,coffee
109,31,27,23.06,50.41,6.97,164.5,Loam,Standard_V1,coffee
89,25,34,23.08,63.66,7.18,129.88,Loam,Standard_V1,coffee
118,18,32,27.65,51.11,6.35,122.84,Laterite,Standard_V1,coffee
111,32,34,25.47,69.35,6.39,171.38,Loam,Standard_V1,coffee
84,36,28,26.74,55.55,6.12,140.63,Loam,Standard_V1,coffee
85,33,25,26.21,52.51,6.91,189.09,Red-Loam,Standard_V1,coffee
99,15,27,27.04,57.28,6.5,165.69,Loam,Standard_V1,coffee
81,30,31,24.65,51.94,7.03,135.14,Laterite,Standard_V1,coffee
95,39,29,27.35,55.99,7.13,148.98,Loam,Standard_V1,coffee
81,34,30,25.18,62.26,6.65,135.01,Laterite,Standard_V1,coffee
